Unnamed: 0,gu,x_longitude,y_latitude
158,중구,128.58473697180202,35.8699684917758
159,중구,128.598894162241,35.8706142036089
160,중구,128.592679771043,35.8728118455582
161,중구,128.58749941534901,35.8686818339849
162,중구,128.6040771983,35.8653855001825
163,중구,128.604591440966,35.8612331631912
164,중구,128.586819308367,35.8685215608076
165,중구,128.597835645803,35.8689462502889
166,중구,128.585598859,35.8692205991879
167,중구,128.593961176238,35.8725100062316
168,중구,128.593992102516,35.8723075119887
169,중구,128.584467820759,35.870360392109
170,중구,128.593180025602,35.871119626746
171,중구,128.592803619768,35.871435904826704
172,중구,128.59794794503202,35.8676661131496
173,동구,128.64579374982202,35.94302497537571
174,동구,128.648934584412,35.8831726486175
175,동구,128.625301629782,35.8699296669972
176,동구,128.639915353595,35.9221081893905
177,동구,128.618876728575,35.88242221456501
178,동구,128.62006718284,35.8828056834946
179,동구,128.61947441591698,35.8826194327247
180,동구,128.72643814679398,35.878018093699204
181,동구,128.653158616381,35.8801576420876
182,동구,128.682943757459,35.875726392115205
183,동구,128.619217489859,35.8827797860303
184,동구,128.618876728575,35.88242221456501
185,동구,128.61956182677602,35.8828032586615
186,동구,128.61913284207898,35.8826689002098
187,동구,128.619317502853,35.8825584854015
188,동구,128.61779415591602,35.883184591079605
189,동구,128.61779415591602,35.883184591079605
190,동구,128.618994072237,35.8826938913841
191,동구,128.618913813488,35.8828525693123
192,동구,128.61947441591698,35.8826194327247
193,동구,128.619317502853,35.8825584854015
194,동구,128.618719414753,35.8826522717114
195,동구,128.619355886451,35.8827491190042
196,동구,128.61956182677602,35.8828032586615
197,동구,128.619815125662,35.8824789696143
198,동구,128.619131913281,35.8823667543656
199,동구,128.615675536654,35.88075839772129
200,동구,128.732927829527,35.870363243681396
201,동구,128.701495541922,35.8635897612738
202,동구,128.650535854324,35.888524270459
203,동구,128.651653108813,35.8815646636596
204,동구,128.650106007804,35.8801892215682
205,동구,128.74887154215,35.874499051170396
206,동구,128.64825671571998,35.8825736720724
207,동구,128.73050884366998,35.879405345300896
208,동구,128.614788464208,35.9909343787259
209,동구,128.636922088501,35.922331784379395
210,동구,128.626701843122,35.8720514243528
211,동구,128.623255995437,35.9841936043159
212,동구,128.637129719239,35.921562619376395
213,동구,128.636259685413,35.922314787935
214,동구,128.724130118224,35.8696893381537
215,동구,128.619641962631,35.8811367044637
216,동구,128.6163568307,35.8876719608179
217,동구,128.630299260719,35.9003536421533
218,동구,128.714186247367,35.876149761294705
219,동구,128.641069375283,35.876997981062495
220,동구,128.697387716024,35.9914875280987
221,동구,128.611870853711,35.881105787879896
222,동구,128.611412448573,35.8789102006572
223,동구,128.613310995746,35.992783678432104
224,동구,128.639048022765,35.9911445287321
225,동구,128.629808033109,35.976632947937105
226,동구,128.629808033109,35.976632947937105
227,동구,128.631105920142,35.8785155906098
228,동구,128.637129719239,35.921562619376395
229,동구,128.63717435325302,35.8729962064217
230,동구,128.692320798594,35.956965530698
231,동구,128.73158823383102,35.8702291265345
232,동구,128.64917975014401,35.8814159415545
233,동구,128.648240017017,35.8816919208199
234,동구,128.717882206394,35.8791337318627
235,동구,128.616097264284,35.881088641579794
236,동구,128.677689100719,35.874870536752
237,동구,128.626141061652,35.8677774104733
238,동구,128.62679758200701,35.8845960924541
239,동구,128.618735621657,35.8719575858752
240,동구,128.667546003587,35.874976034604
241,동구,128.654482316649,35.8865659861012
242,동구,128.64004435225402,35.9135401749497
243,동구,128.641315667063,35.910019096858896
244,동구,128.641152561758,35.9087105057175
245,동구,128.654421518744,35.8801288047077
246,동구,128.620171699884,35.882583109121704
247,동구,128.725387921409,35.8691718597015
248,동구,128.67480466509198,35.877941458765996
249,동구,128.63688925905,35.89852225916071
250,동구,128.63509331439698,35.984959481045706
251,동구,128.69366910580098,35.9895967117001
252,동구,128.69332650060198,35.9898122189142
253,동구,128.692013250419,35.8665595209591
254,동구,128.724387729315,35.8711931579271
255,동구,128.728856292969,35.87147780500089
256,동구,128.651438602598,35.8810052021914
257,동구,128.650697754464,35.8808234471855
258,동구,128.631947167367,35.8835822420271
259,동구,128.697758062607,35.9912300199126
260,동구,128.725387921409,35.8691718597015
261,동구,128.72283237404199,35.8651578855661
262,동구,128.644404374615,35.9221206844361
263,동구,128.68973058728,35.863338195732204
264,동구,128.67923838712798,35.87480827437479
265,동구,128.67923838712798,35.87480827437479
266,동구,128.726640558038,35.971320295310605
267,동구,128.616434527259,35.9907768698293
268,동구,128.62061787828898,35.984467675681
269,동구,128.640912683206,35.8762203753361
270,동구,128.664661517597,35.8751810919893
271,동구,128.620008921351,35.9876791301173
272,동구,128.621086168994,35.985260857536105
273,동구,128.670941488132,35.879206964664
274,동구,128.616879385071,35.8752820793628
275,동구,128.63728623206,35.894873451286394
276,동구,128.662587558068,35.9190906192276
277,동구,128.62004914872801,35.9840987820057
278,동구,128.627935987617,35.8693013134193
279,동구,128.627864494801,35.867922262846996
280,동구,128.639699511829,35.875822188657395
281,동구,128.61983742939,35.8827677181402
282,동구,128.635709073042,35.9836492820655
283,동구,128.62920281603598,35.871917860816396
284,동구,128.630724023549,35.8832957739686
285,동구,128.640318342802,35.8879349523289
286,동구,128.622832208542,35.9851021172216
287,동구,128.708958742709,35.8691057119945
288,동구,128.613359120342,35.8803800503511
289,동구,128.669862345563,35.8804483345603
290,동구,128.72654605739902,35.9709382376907
291,동구,128.642494043318,35.9314243104771
292,동구,128.645567211632,35.9413686608424
293,동구,128.637580861039,35.99202110923429
294,동구,128.696094915636,35.8705205976927
295,동구,128.75565701821898,35.8760536103406
296,동구,128.666168384098,35.879999272548105
297,동구,128.727141323204,35.9705680389348
298,동구,128.628524465133,35.9761760061167
299,동구,128.6939620684,35.9902791646435
300,동구,128.63622609528602,35.991094590653404
301,동구,128.639170276454,35.9110409879529
302,동구,128.668695453669,35.8804073518582
303,서구,128.558887986952,35.8789646417541
304,서구,128.555592740566,35.8703137784064
305,서구,128.569728993041,35.862292034218896
306,서구,128.555965571211,35.8668396157102
307,서구,128.533577929301,35.8687235604389
308,서구,128.57152537407498,35.884057326138894
309,서구,128.556981408078,35.870164212448
310,서구,128.55674291034902,35.85924807101
311,서구,128.536866200529,35.8655002703686
312,서구,128.54897234164102,35.8550568116129
313,서구,128.570971973468,35.878287060146
314,서구,128.57075993873002,35.8703476096274
315,서구,128.560056357578,35.8707839747796
316,서구,128.575610624857,35.8712412047383
317,서구,128.543882354081,35.8625471348945
318,서구,128.544596138371,35.862187037809704
319,서구,128.53954337892,35.8594384016274
320,서구,128.556191168219,35.8614671310379
321,서구,128.555614377029,35.868689851430204
322,서구,128.556369387624,35.8647379153697
323,서구,128.569953685121,35.8622154048537
324,서구,128.570299876615,35.8624606103364
325,서구,128.54474923204398,35.8624268015807
326,서구,128.555239661763,35.8723014926024
327,서구,128.54387885249702,35.862312532816
328,서구,128.543513508471,35.86233288436429
329,서구,128.543513508471,35.86233288436429
330,서구,128.57112964345302,35.863562693735396
331,서구,128.571128300707,35.8629640128215
332,서구,128.570487652547,35.8624885797837
333,서구,128.554978677824,35.8680713092475
334,서구,128.556295320683,35.865131690952
335,서구,128.570213899506,35.862295127247
336,서구,128.549433749946,35.8556166467819
337,서구,128.566968956643,35.872449065056294
338,서구,128.569095032061,35.884888452886
339,서구,128.570642774128,35.8629891219084
340,서구,128.577806405377,35.8768589855706
341,서구,128.579436584414,35.880908684669706
342,서구,128.56348666478598,35.8891842465939
343,서구,128.549469905063,35.855165454646
344,서구,128.55823291459498,35.873029192643706
345,서구,128.55469039671,35.8875267838602
346,서구,128.55731643995702,35.88497719478629
347,서구,128.55731643995702,35.88497719478629
348,서구,128.56490732642,35.8605355786609
349,서구,128.579280646185,35.8806679758486
350,서구,128.559534992925,35.872594378404706
351,서구,128.581016457209,35.8836866338989
352,서구,128.543516737225,35.862556975389104
353,서구,128.54387885249702,35.862312532816
354,서구,128.556640736705,35.8630080436769
355,서구,128.560455073519,35.8592096297346
356,서구,128.556876337387,35.862207225812504
357,남구,128.586765870992,35.8441204351971
358,남구,128.605788144744,35.854812540202104
359,남구,128.555990713943,35.834639927552296
360,남구,128.58223923101002,35.8515543073656
361,남구,128.589822296145,35.856556276005996
362,남구,128.603314649396,35.847847768720605
363,남구,128.562256269357,35.8433869381298
364,남구,128.588309330633,35.8563599603243
365,남구,128.603692590628,35.840775416883204
366,남구,128.591175530028,35.8459711668226
367,남구,128.570690864961,35.831849730854
368,남구,128.57456078787501,35.856835831998794
369,남구,128.57601800882,35.8383548818922
370,남구,128.600126752302,35.8410908775377
371,남구,128.57506219574,35.834621386921
372,남구,128.590197114594,35.8548478202326
373,남구,128.57961346738998,35.839450665836395
374,남구,128.593401403419,35.8427292389154
375,남구,128.565786567555,35.8330755535195
376,남구,128.57253186616,35.8421930853531
377,남구,128.58978212206998,35.8552548211019
378,남구,128.574068060812,35.8300084115684
379,남구,128.580559975326,35.8354288753747
380,남구,128.594876394185,35.8425882976886
381,남구,128.57940247986602,35.8349344803132
382,남구,128.58756791670498,35.856521559256294
383,남구,128.577665787908,35.8335635368674
384,남구,128.57285116599502,35.831114023458795
385,남구,128.574840451148,35.8594267882631
386,남구,128.59464634451598,35.842996076905706
387,남구,128.60396530727502,35.8302347085111
388,남구,128.597583785621,35.84186060154521
389,남구,128.585688174648,35.845196557766
390,남구,128.590214310235,35.84237990044271
391,남구,128.579751422427,35.853744105850396
392,남구,128.57601800882,35.8383548818922
393,남구,128.600897769565,35.8468840452655
394,남구,128.605058681407,35.834439201722496
395,남구,128.588763846849,35.856036266465395
396,남구,128.575016268746,35.8405323435965
397,남구,128.569026075178,35.8322724511089
398,남구,128.59143980148002,35.847820362791204
399,남구,128.589929054903,35.8464697051841
400,남구,128.573158173443,35.8308987044131
401,남구,128.573761699685,35.8353912937973
402,남구,128.589064550418,35.856180816739204
403,남구,128.568490746602,35.8323048204415
404,남구,128.57360263027098,35.831113756040395
405,북구,128.603985569565,35.8758317386352
406,북구,128.628072375404,35.8912579142119
407,북구,128.547216374314,35.94488690779411
408,북구,128.566012185208,35.95356854146029
409,북구,128.607583971382,35.881559657846395
410,북구,128.608841407977,35.904602547671296
411,북구,128.54453946931102,35.92551767058629
412,북구,128.599094171856,35.9225004066515
413,북구,128.603807679721,35.88256536467
414,북구,128.54453946931102,35.92551767058629
415,북구,128.559740541973,35.9422133608522
416,북구,128.56945252369601,35.9409195379321
417,북구,128.567406745961,35.9491060722535
418,북구,128.553626839947,35.9530274000859
419,북구,128.571041669311,35.9420455993231
420,북구,128.610826787437,35.8944915382295
421,북구,128.57627852887302,35.8887444303136
422,북구,128.590209025094,35.8923620168549
423,북구,128.579151506297,35.898626884498604
424,북구,128.54489026485,35.8973068402233
425,북구,128.594087898851,35.8836074652508
426,북구,128.590277489236,35.8921944989728
427,북구,128.570655264716,35.9416903900461
428,북구,128.592037105238,35.8885606976419
429,북구,128.546276815161,35.919592505428795
430,북구,128.586096177782,35.8844026396788
431,북구,128.603928878683,35.887873376272296
432,북구,128.587846099117,35.8852006057482
433,북구,128.553365585427,35.9380957605673
434,북구,128.609215751898,35.9045932715479
435,북구,128.583417190923,35.8832326856841
436,북구,128.582907524539,35.8896277697946
437,북구,128.604608895954,35.905704335822705
438,북구,128.607583971382,35.881559657846395
439,북구,128.606650740499,35.8781102838525
440,북구,128.6034543691,35.8920163251434
441,북구,128.60629761829398,35.8972546411854
442,북구,128.567210101434,35.9366705206835
443,북구,128.566804606901,35.936043139247104
444,북구,128.548064298486,35.912154707209204
445,북구,128.612679143239,35.9050884768686
446,북구,128.60570467216002,35.9369822881314
447,북구,128.61326429623998,35.8961909051844
448,북구,128.60407106318598,35.87598728014721
449,북구,128.607747495587,35.891661306907395
450,북구,128.56926518559098,35.939021420170704
451,북구,128.57466096216,35.8902930889303
452,북구,128.570327154762,35.9413859034042
453,북구,128.54646283981,35.9254380576239
454,북구,128.555344806269,35.944078985084
455,북구,128.608656599981,35.89245223618629
456,북구,128.603996587013,35.8757749119451
457,북구,128.590433738592,35.882256436416704
458,북구,128.56453487314698,35.9432315409522
459,북구,128.603624862114,35.8882644304227
460,북구,128.581838723494,35.8807493723439
461,북구,128.58403512628098,35.883931375796706
462,북구,128.584128406852,35.8840296544631
463,북구,128.574717716083,35.8960577224451
464,북구,128.55535222345802,35.9432800392799
465,북구,128.559816977726,35.942431694349104
466,북구,128.569392723482,35.9393621693982
467,북구,128.556508584704,35.9320246848898
468,북구,128.547590828808,35.912602360932
469,북구,128.571413361447,35.9443016705944
470,북구,128.608129348712,35.88232927997
471,북구,128.596183674523,35.917824348818
472,북구,128.596451646525,35.919483297448394
473,북구,128.544900148666,35.92356942886929
474,북구,128.60354940602,35.8878893432034
475,북구,128.574902693423,35.949027834591796
476,북구,128.612523457009,35.904310832203706
477,북구,128.583019134578,35.889181332659
478,북구,128.582700407555,35.887919910835
479,북구,128.604018787296,35.9386664751709
480,북구,128.562425743075,35.942854341788795
481,북구,128.609289559228,35.8924407489341
482,북구,128.57031762518298,35.9400636225357
483,북구,128.580740524012,35.888471251693
484,북구,128.580023455089,35.8888514953549
485,북구,128.582153198801,35.8834014887425
486,북구,128.60445102879,35.905414047090204
487,북구,128.612265091711,35.9049071451797
488,북구,128.612265091711,35.9049071451797
489,북구,128.609311196743,35.9044563249747
490,북구,128.608659587775,35.9045185888075
491,북구,128.609035922196,35.9043073484533
492,북구,128.604874042451,35.9060275755397
493,북구,128.612664030122,35.9049335789607
494,북구,128.608936997461,35.9044654216987
495,북구,128.608745731674,35.9047398536255
496,수성구,128.622436647599,35.8353647461676
497,수성구,128.636910824325,35.824634683860204
498,수성구,128.69928013838998,35.843624633591794
499,수성구,128.621370337732,35.8574084601324
500,수성구,128.62325153422898,35.853139799199
501,수성구,128.623604594993,35.823658914771286
502,수성구,128.615045590687,35.857288144487704
503,수성구,128.619752051858,35.830848769551395
504,수성구,128.708341194345,35.8321858168431
505,수성구,128.616603149953,35.8353108898121
506,수성구,128.623089076499,35.853744178393
507,수성구,128.623841034983,35.853206541725505
508,수성구,128.615369433317,35.8471888073728
509,수성구,128.620941792726,35.8405412380014
510,수성구,128.624206181536,35.8635557058929
511,수성구,128.61123396488,35.8302583515796
512,수성구,128.63489086546102,35.8678202549495
513,수성구,128.623736589253,35.864992523199604
514,수성구,128.635636773465,35.857198142684005
515,수성구,128.62115567542,35.83192775307529
516,수성구,128.62960262752898,35.8584906291365
517,수성구,128.622985524438,35.8586783320045
518,수성구,128.721297540575,35.8425581287727
519,수성구,128.693412620533,35.841025742066705
520,수성구,128.634343798015,35.867779206368205
521,수성구,128.622964697873,35.8327993349965
522,수성구,128.709005875207,35.8395425833821
523,수성구,128.622513323673,35.8243926657533
524,수성구,128.633719380718,35.8581119921406
525,수성구,128.616286819763,35.8641220888333
526,수성구,128.618655971208,35.8600869452114
527,수성구,128.632215719424,35.8573827263831
528,수성구,128.704835440963,35.8301404007491
529,수성구,128.64793881073498,35.815967422906
530,수성구,128.65227265553006,35.8515433216433
531,수성구,128.640118078281,35.8220827466251
532,수성구,128.617237521351,35.8338440046783
533,수성구,128.61649137145702,35.8311122799017
534,수성구,128.622947593812,35.8256773738584
535,수성구,128.706598531266,35.82950863500329
536,수성구,128.629021650084,35.821639013129705
537,수성구,128.636364914046,35.8681067509645
538,수성구,128.616417298021,35.8450592360988
539,수성구,128.708646070149,35.840701557546204
540,수성구,128.621437042381,35.8405941308173
541,수성구,128.616490066524,35.831348267538296
542,수성구,128.617296540685,35.8390456734379
543,수성구,128.616456101245,35.8358650408801
544,수성구,128.613947781728,35.847211583
545,수성구,128.616147759286,35.835234610075105
546,수성구,128.619325926827,35.8303368352033
547,수성구,128.618767375516,35.83998155488771
548,수성구,128.701024970915,35.841340761238996
549,수성구,128.625391456676,35.8306418410518
550,수성구,128.616596247457,35.8300234046372
551,수성구,128.619185539878,35.8657402139301
552,수성구,128.617385251327,35.82933528456179
553,수성구,128.61648930798,35.8314765575915
554,수성구,128.632985245132,35.8585576496438
555,수성구,128.627677767259,35.8597961604018
556,수성구,128.63055932720602,35.8667048850101
557,수성구,128.625499201171,35.8257143957906
558,수성구,128.623833267953,35.824377067380794
559,수성구,128.616487927164,35.8316934381795
560,수성구,128.62219070084998,35.8589137841374
561,수성구,128.62433412043998,35.8273730440959
562,수성구,128.616562459878,35.8338356479817
563,수성구,128.617469522068,35.8307886224842
564,수성구,128.617385251327,35.82933528456179
565,수성구,128.648394307909,35.8572218233471
566,수성구,128.61646532364202,35.8342989621679
567,수성구,128.616394968164,35.840975260763
568,수성구,128.631772911418,35.829093988280896
569,수성구,128.619232287009,35.8241494585006
570,수성구,128.616488563831,35.8315908336386
571,수성구,128.624180845324,35.8604380899584
572,수성구,128.61894367179,35.8593461252209
573,수성구,128.617008280754,35.864598882635605
574,수성구,128.62502647318598,35.8424360831507
575,수성구,128.612252391386,35.8632000252468
576,수성구,128.649048026128,35.8148549974446
577,수성구,128.70844327902,35.8325273287248
578,수성구,128.629788646339,35.866082028533704
579,수성구,128.626293992001,35.8659087627026
580,수성구,128.622429333281,35.8462658740939
581,수성구,128.61631247661302,35.8388460252193
582,수성구,128.616458684728,35.835460075682704
583,수성구,128.618471629211,35.830208905084795
584,수성구,128.61732169027002,35.8320733219206
585,수성구,128.617318804576,35.8327392908205
586,수성구,128.618010349219,35.8302081593742
587,수성구,128.617228103806,35.8354563600325
588,수성구,128.617207011986,35.8349888063079
589,수성구,128.622004888424,35.8338794344849
590,수성구,128.617315171607,35.8333795700796
591,수성구,128.617190963136,35.83974787751229
592,수성구,128.617297394844,35.8374102494731
593,수성구,128.622205452857,35.8304339151778
594,수성구,128.616336352594,35.8334419590164
595,수성구,128.624324351823,35.8236543353639
596,수성구,128.62156233648994,35.8303714273027
597,수성구,128.620469343191,35.8303487804516
598,수성구,128.617241143185,35.849656649477296
599,수성구,128.624463226615,35.851689290316294
600,수성구,128.61655040753,35.83783978173889
601,수성구,128.622947593812,35.8256773738584
602,수성구,128.62667179497,35.8331518527226
603,수성구,128.617316151046,35.8331979719291
604,수성구,128.613149674874,35.8452848036184
605,수성구,128.614890978196,35.8264487437184
606,수성구,128.636805239165,35.8594172378348
607,수성구,128.617168108978,35.8336365407085
608,수성구,128.616482310131,35.8307126828987
609,수성구,128.634026790121,35.8617340853175
610,수성구,128.624517835379,35.8270743937721
611,수성구,128.621008245761,35.82443835001379
612,달서구,128.538643318342,35.8413093551534
613,달서구,128.518053905572,35.8081988706761
614,달서구,128.52154856381,35.8127979825664
615,달서구,128.522010250444,35.8128859705049
616,달서구,128.553783089485,35.8559919105654
617,달서구,128.548160634244,35.809436880197396
618,달서구,128.527654625532,35.8183203043616
619,달서구,128.51262690416598,35.8087263762406
620,달서구,128.540819967242,35.8369920615556
621,달서구,128.53751652767,35.8418597077524
622,달서구,128.53267783157,35.8482451075545
623,달서구,128.54910534829202,35.8217722142899
624,달서구,128.544235635494,35.8070905330756
625,달서구,128.539698087029,35.8186189807819
626,달서구,128.513718960168,35.8124271582709
627,달서구,128.551302940792,35.8546377842892
628,달서구,128.51640945664,35.81861420345
629,달서구,128.529964515638,35.7933980341905
630,달서구,128.52753009376102,35.8192121147016
631,달서구,128.554796605625,35.8426664332695
632,달서구,128.52856744807698,35.8189648895247
633,달서구,128.524385656223,35.8529525995488
634,달서구,128.515004340205,35.81214253431121
635,달서구,128.53388703042,35.8169753606494
636,달서구,128.490171321117,35.838678618977106
637,달서구,128.554307589525,35.824639469556
638,달서구,128.51005868482702,35.8145295152686
639,달서구,128.534520103775,35.8416270123593
640,달서구,128.489587563703,35.8410893785665
641,달서구,128.527810803064,35.8220459166184
642,달서구,128.526061553641,35.823096609074504
643,달서구,128.526581676644,35.810524201481705
644,달서구,128.54061369195,35.83699522318479
645,달서구,128.520425172593,35.8084634829012
646,달서구,128.556186666716,35.8414587636154
647,달서구,128.549067690731,35.8348396609242
648,달서구,128.52382841788798,35.824133042252996
649,달서구,128.525610727904,35.822673760857896
650,달서구,128.52852024302402,35.8473520578487
651,달서구,128.505118510878,35.852997863980896
652,달서구,128.53686187852801,35.85208642286229
653,달서구,128.55589318795,35.852921921035104
654,달서구,128.529948144504,35.841556060471
655,달서구,128.546621514832,35.8130755346887
656,달서구,128.490641136034,35.840772658868396
657,달서구,128.549357351764,35.7951422008574
658,달서구,128.537326615794,35.8380657590405
659,달서구,128.539093600587,35.8410574998863
660,달서구,128.54725267746,35.8122891025331
661,달서구,128.493069667824,35.8562803642761
662,달서구,128.546474105731,35.8087416321723
663,달서구,128.519350618948,35.80827188516479
664,달서구,128.487895637189,35.8426033195073
665,달서구,128.552298881963,35.82188420978171
666,달서구,128.508955518458,35.8497213285502
667,달서구,128.521925303558,35.8225863253447
668,달서구,128.558874249921,35.8565065610538
669,달서구,128.531471600438,35.81728401346
670,달서구,128.535892300389,35.8482415791632
671,달서구,128.559375481182,35.8578507139974
672,달서구,128.546144902105,35.854210062366796
673,달서구,128.55221049177402,35.821764202816894
674,달서구,128.53669293349898,35.8188770928269
675,달서구,128.54540719004498,35.8541186137191
676,달서구,128.523919457355,35.8195971777998
677,달서구,128.54679644354,35.813161768269204
678,달서구,128.48898302125798,35.8352731192754
679,달서구,128.528231881365,35.8254706459604
680,달서구,128.526416308303,35.824308910217795
681,달서구,128.547555981672,35.833623657428205
682,달서구,128.540699790452,35.81520820350821
